"YEAR","SAMPLE","SERIAL","CBSERIAL","NUMPREC","HHWT","CLUSTER","STATEFIP","PUMA","DENSITY","METRO","STRATA","GQ","MORTGAGE","RENT","HHINCOME","UNITSSTR","BEDROOMS","CISMRTPHN","CIHISPEED","PERNUM","PERWT","SEX","AGE","MARST","EDUC","EDUCD","EMPSTAT","EMPSTATD","LABFORCE","INCTOT","PRESGL"
2023,202301,1401145,2023000695496,1,15.0,2023014011451,50,400,122.6,1,40050,1,1,0,70000,3,5,1,10,1,15.0,2,57,4,11,115,1,10,2,70000,73.6
2023,202301,1401146,2023000695720,1,41.0,2023014011461,50,100,78.9,0,10050,1,1,0,70000,3,4,1,20,1,42.0,1,70,4,6,63,3,30,1,70000,0.0
2023,202301,1401147,2023000696295,2,190.0,2023014011471,50,300,911.6,4,30050,1,3,0,124400,3,5,2,10,1,191.0,1,68,1,10,101,3,30,1,85000,50.3
2023,202301,1401147,2023000696295,2,190.0,2023014011471,50,300,911.6,4,30050,1,3,0,124400,3,5,2,10,2,157.0,2,73,1,11,114,1,10,2,39400,56.2
2023,202301,1401148,2023000696536,2,27.0,2023014011481,50,100,78.9,0,10050,1,1,0,40500,3,2,1,20,1,27.0,2,78,1,11,114,3,30,1,13900,69.0
2023,202301,1401148,2023000696536,2,27.0,2023014011481,50,100,78.9,0,10050,1,1,0,40500,3,2,1,20,2,23.0,1,75,1,6,63,3,30,1,26600,16.1
2023,202301,1401149,2023000696658,1,88.0,2023014011491,50,100,78.9,0,10050,1,1,0,20000,3,3,1,20,1,87.0,1,60,4,6,65,1,10,2,20000,50.3
2023,202301,1401150,2023000697018,2,44.0,2023014011501,50,200,105.5,1,20050,1,3,0,140000,3,4,1,10,1,44.0,2,60,1,6,65,1,10,2,60000,44.5
2023,202301,1401150,2023000697018,2,44.0,2023014011501,50,200,105.5,1,20050,1,3,0,140000,3,4,1,10,2,38.0,1,67,1,6,63,1,10,2,80000,28.4
2023,202301,1401151,2023000697248,2,37.0,2023014011511,50,400,122.6,1,40050,1,1,0,38900,3,4,1,20,1,38.0,1,78,1,11,114,3,30,1,28500,0.0
2023,202301,1401151,2023000697248,2,37.0,2023014011511,50,400,122.6,1,40050,1,1,0,38900,3,4,1,20,2,29.0,2,73,1,10,101,3,30,1,10400,0.0
2023,202301,1401152,2023000698342,1,124.0,2023014011521,50,100,78.9,0,10050,1,3,0,70000,1,4,1,10,1,124.0,1,30,6,8,81,1,10,2,70000,50.2
2023,202301,1401153,2023000699317,2,94.0,2023014011531,50,400,122.6,1,40050,1,0,950,26000,5,2,2,10,1,94.0,1,62,1,4,40,1,10,2,17000,16.1
2023,202301,1401153,2023000699317,2,94.0,2023014011531,50,400,122.6,1,40050,1,0,950,26000,5,2,2,10,2,76.0,2,63,1,6,65,3,30,1,9000,0.0
2023,202301,1401154,2023000699555,4,147.0,2023014011541,50,200,105.5,1,20050,1,3,0,135000,3,4,1,10,1,148.0,1,48,1,11,115,1,10,2,135000,75.7
2023,202301,1401154,2023000699555,4,147.0,2023014011541,50,200,105.5,1,20050,1,3,0,135000,3,4,1,10,2,110.0,2,42,1,7,71,3,30,1,0,20.3
2023,202301,1401154,2023000699555,4,147.0,2023014011541,50,200,105.5,1,20050,1,3,0,135000,3,4,1,10,3,152.0,1,10,6,1,17,0,0,0,9999999,0.0
2023,202301,1401154,2023000699555,4,147.0,2023014011541,50,200,105.5,1,20050,1,3,0,135000,3,4,1,10,4,152.0,1,8,6,1,15,0,0,0,9999999,0.0
2023,202301,1401155,2023000700091,2,25.0,2023014011551,50,100,78.9,0,10050,1,1,0,62120,3,3,1,20,1,24.0,2,52,1,7,71,1,10,2,12120,34.2
2023,202301,1401155,2023000700091,2,25.0,2023014011551,50,100,78.9,0,10050,1,1,0,62120,3,3,1,20,2,19.0,1,53,1,10,101,1,10,2,50000,78.3
2023,202301,1401156,2023000700164,2,38.0,2023014011561,50,200,105.5,1,20050,1,3,0,31100,1,4,2,10,1,38.0,2,76,1,6,63,3,30,1,15000,30.9
2023,202301,1401156,2023000700164,2,38.0,2023014011561,50,200,105.5,1,20050,1,3,0,31100,1,4,2,10,2,37.0,1,82,1,6,63,3,30,1,16100,0.0
2023,202301,1401157,2023000700286,1,91.0,2023014011571,50,200,105.5,1,20050,1,0,700,27100,8,2,2,10,1,91.0,2,69,4,7,71,1,10,2,27100,35.5
2023,202301,1401158,2023000700805,4,194.0,2023014011581,50,400,122.6,1,40050,1,3,0,78000,3,4,1,10,1,194.0,2,45,4,11,115,1,10,2,35000,14.1
2023,202301,1401158,2023000700805,4,194.0,2023014011581,50,400,122.6,1,40050,1,3,0,78000,3,4,1,10,2,283.0,2,12,6,2,23,0,0,0,9999999,0.0
2023,202301,1401158,2023000700805,4,194.0,2023014011581,50,400,122.6,1,40050,1,3,0,78000,3,4,1,10,3,187.0,1,75,1,11,114,3,30,1,18000,0.0
2023,202301,1401158,2023000700805,4,194.0,2023014011581,50,400,122.6,1,40050,1,3,0,78000,3,4,1,10,4,265.0,2,74,1,10,101,3,30,1,25000,59.6
2023,202301,1401159,2023000701114,3,28.0,2023014011591,50,100,78.9,0,10050,1,1,0,177900,3,5,1,10,1,29.0,1,81,1,11,116,3,30,1,64800,0.0
2023,202301,1401159,2023000701114,3,28.0,2023014011591,50,100,78.9,0,10050,1,1,0,177900,3,5,1,10,2,29.0,2,81,1,8,81,3,30,1,105100,0.0
2023,202301,1401159,2023000701114,3,28.0,2023014011591,50,100,78.9,0,10050,1,1,0,177900,3,5,1,10,3,19.0,2,53,6,6,65,3,30,1,8000,0.0
2023,202301,1401160,2023000701152,4,84.0,2023014011601,50,300,911.6,4,30050,1,3,0,350500,3,4,1,10,1,84.0,2,41,1,11,115,1,10,2,230000,81.5
2023,202301,1401160,2023000701152,4,84.0,2023014011601,50,300,911.6,4,30050,1,3,0,350500,3,4,1,10,2,88.0,1,42,1,11,115,1,10,2,110000,75.7
2023,202301,1401160,2023000701152,4,84.0,2023014011601,50,300,911.6,4,30050,1,3,0,350500,3,4,1,10,3,57.0,2,18,6,5,50,1,10,2,10000,26.4
2023,202301,1401160,2023000701152,4,84.0,2023014011601,50,300,911.6,4,30050,1,3,0,350500,3,4,1,10,4,104.0,2,15,6,3,30,0,0,0,500,0.0
2023,202301,1401161,2023000701916,2,178.0,2023014011611,50,400,122.6,1,40050,1,0,1200,118700,3,3,1,10,1,178.0,2,30,6,10,101,1,10,2,5700,19.9
2023,202301,1401161,2023000701916,2,178.0,2023014011611,50,400,122.6,1,40050,1,0,1200,118700,3,3,1,10,2,238.0,1,41,6,6,63,1,10,2,113000,29.8
2023,202301,1401162,2023000701999,4,35.0,2023014011621,50,100,78.9,0,10050,1,3,0,43000,3,4,1,10,1,35.0,1,42,1,6,63,1,10,2,40000,22.5
2023,202301,1401162,2023000701999,4,35.0,2023014011621,50,100,78.9,0,10050,1,3,0,43000,3,4,1,10,2,24.0,2,40,1,10,101,1,10,2,3000,59.6
2023,202301,1401162,2023000701999,4,35.0,2023014011621,50,100,78.9,0,10050,1,3,0,43000,3,4,1,10,3,31.0,2,11,6,1,17,0,0,0,9999999,0.0
2023,202301,1401162,2023000701999,4,35.0,2023014011621,50,100,78.9,0,10050,1,3,0,43000,3,4,1,10,4,40.0,1,4,6,1,11,0,0,0,9999999,0.0
2023,202301,1401163,2023000702287,2,20.0,2023014011631,50,400,122.6,1,40050,1,1,0,86710,3,4,1,10,1,19.0,1,83,1,4,40,3,30,1,43810,0.0
2023,202301,1401163,2023000702287,2,20.0,2023014011631,50,400,122.6,1,40050,1,1,0,86710,3,4,1,10,2,23.0,2,73,1,6,63,1,10,2,42900,47.6
2023,202301,1401164,2023000702292,3,39.0,2023014011641,50,400,122.6,1,40050,1,3,0,600000,3,6,1,10,1,39.0,1,36,6,6,65,1,10,2,300000,50.3
2023,202301,1401164,2023000702292,3,39.0,2023014011641,50,400,122.6,1,40050,1,3,0,600000,3,6,1,10,2,21.0,2,34,6,10,101,1,10,2,300000,50.3
2023,202301,1401164,2023000702292,3,39.0,2023014011641,50,400,122.6,1,40050,1,3,0,600000,3,6,1,10,3,53.0,2,1,6,0,1,0,0,0,9999999,0.0
2023,202301,1401165,2023000702936,2,119.0,2023014011651,50,400,122.6,1,40050,1,1,0,82000,3,3,1,10,1,119.0,1,56,1,10,101,1,10,2,58000,78.3
2023,202301,1401165,2023000702936,2,119.0,2023014011651,50,400,122.6,1,40050,1,1,0,82000,3,3,1,10,2,95.0,2,57,1,6,63,1,10,2,24000,47.6
2023,202301,1401166,2023000703162,2,75.0,2023014011661,50,100,78.9,0,10050,1,3,0,84660,3,4,2,0,1,75.0,1,80,1,6,63,3,30,1,31500,0.0
2023,202301,1401166,2023000703162,2,75.0,2023014011661,50,100,78.9,0,10050,1,3,0,84660,3,4,2,0,2,80.0,2,77,1,6,63,3,30,1,53160,35.5
2023,202301,1401167,2023000703813,1,42.0,2023014011671,50,200,105.5,1,20050,1,1,0,28100,3,2,2,20,1,42.0,2,94,5,6,65,3,30,1,28100,0.0
2023,202301,1401168,2023000703893,2,31.0,2023014011681,50,400,122.6,1,40050,1,1,0,46710,3,3,1,10,1,31.0,1,67,1,10,101,3,30,1,46710,50.3
2023,202301,1401168,2023000703893,2,31.0,2023014011681,50,400,122.6,1,40050,1,1,0,46710,3,3,1,10,2,24.0,2,62,1,4,40,3,30,1,0,0.0
2023,202301,1401169,2023000704209,2,44.0,2023014011691,50,200,105.5,1,20050,1,3,0,198000,3,4,1,10,1,44.0,2,62,1,10,101,1,10,2,41000,35.5
2023,202301,1401169,2023000704209,2,44.0,2023014011691,50,200,105.5,1,20050,1,3,0,198000,3,4,1,10,2,25.0,1,66,1,8,81,1,10,2,157000,50.3
2023,202301,1401170,2023000704710,2,154.0,2023014011701,50,400,122.6,1,40050,1,3,0,91000,3,3,1,10,1,154.0,2,57,1,7,71,1,10,2,43000,35.5
2023,202301,1401170,2023000704710,2,154.0,2023014011701,50,400,122.6,1,40050,1,3,0,91000,3,3,1,10,2,192.0,1,64,1,6,65,3,30,1,48000,50.2
2023,202301,1401171,2023000705476,3,33.0,2023014011711,50,100,78.9,0,10050,1,3,0,200000,3,4,1,10,1,33.0,1,43,4,6,64,1,10,2,100000,21.9
2023,202301,1401171,2023000705476,3,33.0,2023014011711,50,100,78.9,0,10050,1,3,0,200000,3,4,1,10,2,31.0,2,50,4,6,63,1,10,2,50000,50.3
2023,202301,1401171,2023000705476,3,33.0,2023014011711,50,100,78.9,0,10050,1,3,0,200000,3,4,1,10,3,28.0,1,28,6,6,64,1,10,2,50000,35.5
2023,202301,1401172,2023000706048,2,153.0,2023014011721,50,400,122.6,1,40050,1,1,0,32800,3,3,1,20,1,153.0,2,70,1,7,71,3,30,1,16300,0.0
2023,202301,1401172,2023000706048,2,153.0,2023014011721,50,400,122.6,1,40050,1,1,0,32800,3,3,1,20,2,189.0,1,80,1,7,71,3,30,1,16500,0.0
2023,202301,1401173,2023000706152,1,127.0,2023014011731,50,300,911.6,4,30050,1,1,0,1200,3,4,2,0,1,127.0,1,65,6,6,63,3,30,1,1200,0.0
2023,202301,1401174,2023000706393,2,26.0,2023014011741,50,100,78.9,0,10050,1,1,0,102500,3,4,1,10,1,26.0,1,37,6,6,65,1,12,2,38500,45.3
2023,202301,1401174,2023000706393,2,26.0,2023014011741,50,100,78.9,0,10050,1,1,0,102500,3,4,1,10,2,17.0,1,25,6,6,63,1,10,2,64000,44.5
2023,202301,1401175,2023000707007,4,94.0,2023014011751,50,100,78.9,0,10050,1,3,0,204000,3,2,1,20,1,94.0,1,45,1,7,71,1,10,2,200000,60.4
2023,202301,1401175,2023000707007,4,94.0,2023014011751,50,100,78.9,0,10050,1,3,0,204000,3,2,1,20,2,144.0,2,49,1,7,71,1,10,2,4000,44.5
2023,202301,1401175,2023000707007,4,94.0,2023014011751,50,100,78.9,0,10050,1,3,0,204000,3,2,1,20,3,80.0,1,12,6,2,23,0,0,0,9999999,0.0
2023,202301,1401175,2023000707007,4,94.0,2023014011751,50,100,78.9,0,10050,1,3,0,204000,3,2,1,20,4,82.0,1,10,6,1,17,0,0,0,9999999,0.0
2023,202301,1401176,2023000707244,1,56.0,2023014011761,50,100,78.9,0,10050,1,1,0,105000,1,3,1,10,1,56.0,1,52,6,10,101,3,30,1,105000,60.4
2023,202301,1401177,2023000707472,3,114.0,2023014011771,50,400,122.6,1,40050,1,1,0,166000,3,5,1,10,1,114.0,1,50,1,11,114,3,30,1,154000,0.0
2023,202301,1401177,2023000707472,3,114.0,2023014011771,50,400,122.6,1,40050,1,1,0,166000,3,5,1,10,2,242.0,2,49,1,10,101,3,30,1,0,0.0
2023,202301,1401177,2023000707472,3,114.0,2023014011771,50,400,122.6,1,40050,1,1,0,166000,3,5,1,10,3,221.0,1,21,6,7,71,1,10,2,12000,32.8
2023,202301,1401178,2023000707915,5,76.0,2023014011781,50,300,911.6,4,30050,1,3,0,209000,3,5,1,10,1,77.0,2,44,4,10,101,1,10,2,112000,32.8
2023,202301,1401178,2023000707915,5,76.0,2023014011781,50,300,911.6,4,30050,1,3,0,209000,3,5,1,10,2,75.0,1,47,4,11,114,1,10,2,95000,56.7
2023,202301,1401178,2023000707915,5,76.0,2023014011781,50,300,911.6,4,30050,1,3,0,209000,3,5,1,10,3,97.0,2,17,6,5,50,1,10,2,2000,30.9
2023,202301,1401178,2023000707915,5,76.0,2023014011781,50,300,911.6,4,30050,1,3,0,209000,3,5,1,10,4,82.0,1,14,6,2,26,0,0,0,9999999,0.0
2023,202301,1401178,2023000707915,5,76.0,2023014011781,50,300,911.6,4,30050,1,3,0,209000,3,5,1,10,5,81.0,1,14,6,2,26,0,0,0,9999999,0.0
2023,202301,1401179,2023000708314,2,46.0,2023014011791,50,400,122.6,1,40050,1,0,0,57700,3,4,1,10,1,46.0,1,57,1,10,101,1,10,2,47200,14.1
2023,202301,1401179,2023000708314,2,46.0,2023014011791,50,400,122.6,1,40050,1,0,0,57700,3,4,1,10,2,62.0,2,52,1,6,63,1,10,2,10500,50.3
2023,202301,1401180,2023000709904,1,184.0,2023014011801,50,400,122.6,1,40050,1,0,800,14800,6,2,1,20,1,184.0,2,65,6,8,81,3,30,1,14800,14.1
2023,202301,1401181,2023000710794,1,103.0,2023014011811,50,300,911.6,4,30050,1,3,0,15200,3,4,1,10,1,103.0,2,72,6,7,71,3,30,1,15200,0.0
2023,202301,1401182,2023000711435,1,113.0,2023014011821,50,400,122.6,1,40050,1,0,840,72000,3,3,1,10,1,113.0,1,64,6,6,63,3,30,1,72000,0.0
2023,202301,1401183,2023000711586,2,49.0,2023014011831,50,300,911.6,4,30050,1,1,0,336500,3,5,1,10,1,49.0,2,62,1,10,101,1,10,2,161500,50.6
2023,202301,1401183,2023000711586,2,49.0,2023014011831,50,300,911.6,4,30050,1,1,0,336500,3,5,1,10,2,63.0,1,62,1,11,114,1,10,2,175000,54.4
2023,202301,1401184,2023000712668,2,25.0,2023014011841,50,200,105.5,1,20050,1,0,1400,55000,3,4,1,0,1,24.0,2,32,1,7,71,3,30,1,15000,50.3
2023,202301,1401184,2023000712668,2,25.0,2023014011841,50,200,105.5,1,20050,1,0,1400,55000,3,4,1,0,2,34.0,1,37,1,10,101,1,10,2,40000,39.9
2023,202301,1401185,2023000713444,2,32.0,2023014011851,50,400,122.6,1,40050,1,1,0,69800,3,4,1,10,1,32.0,2,72,1,10,101,3,30,1,37200,0.0
2023,202301,1401185,2023000713444,2,32.0,2023014011851,50,400,122.6,1,40050,1,1,0,69800,3,4,1,10,2,31.0,1,72,1,6,63,3,30,1,32600,0.0
2023,202301,1401186,2023000713816,1,914.0,2023014011861,50,100,78.9,0,10050,1,0,750,37000,6,3,1,10,1,914.0,2,28,6,6,63,1,10,2,37000,47.8
2023,202301,1401187,2023000714193,2,48.0,2023014011871,50,100,78.9,0,10050,1,1,0,75950,3,2,2,10,1,49.0,2,77,1,6,63,3,30,1,54650,50.3
2023,202301,1401187,2023000714193,2,48.0,2023014011871,50,100,78.9,0,10050,1,1,0,75950,3,2,2,10,2,26.0,1,80,1,6,63,3,30,1,21300,0.0
2023,202301,1401188,2023000714859,1,180.0,2023014011881,50,200,105.5,1,20050,1,0,1200,75000,5,2,1,10,1,181.0,1,38,6,10,101,1,10,2,75000,50.6
2023,202301,1401189,2023000714873,2,40.0,2023014011891,50,400,122.6,1,40050,1,1,0,57200,3,4,1,10,1,40.0,1,60,1,6,63,1,10,2,57200,32.8
2023,202301,1401189,2023000714873,2,40.0,2023014011891,50,400,122.6,1,40050,1,1,0,57200,3,4,1,10,2,33.0,2,59,1,10,101,3,30,1,0,44.5
2023,202301,1401190,2023000715288,3,108.0,2023014011901,50,100,78.9,0,10050,1,3,0,146000,3,3,1,20,1,109.0,2,44,1,8,81,1,10,2,26000,35.5
2023,202301,1401190,2023000715288,3,108.0,2023014011901,50,100,78.9,0,10050,1,3,0,146000,3,3,1,20,2,188.0,1,46,1,6,64,1,10,2,120000,47.8
2023,202301,1401190,2023000715288,3,108.0,2023014011901,50,100,78.9,0,10050,1,3,0,146000,3,3,1,20,3,197.0,2,15,6,3,30,0,0,0,0,0.0
2023,202301,1401191,2023000716344,2,171.0,2023014011911,50,300,911.6,4,30050,1,0,680,41700,7,3,1,10,1,171.0,2,33,4,7,71,1,10,2,41700,28.4
2023,202301,1401191,2023000716344,2,171.0,2023014011911,50,300,911.6,4,30050,1,0,680,41700,7,3,1,10,2,102.0,2,4,6,0,2,0,0,0,9999999,0.0
2023,202301,1401192,2023000716368,6,38.0,2023014011921,50,200,105.5,1,20050,1,1,0,258500,1,4,2,20,1,38.0,2,50,1,6,63,1,10,2,54500,36.3
2023,202301,1401192,2023000716368,6,38.0,2023014011921,50,200,105.5,1,20050,1,1,0,258500,1,4,2,20,2,52.0,1,55,1,2,25,1,10,2,30000,17.5
2023,202301,1401192,2023000716368,6,38.0,2023014011921,50,200,105.5,1,20050,1,1,0,258500,1,4,2,20,3,40.0,1,33,4,6,65,3,30,1,71900,32.8
2023,202301,1401192,2023000716368,6,38.0,2023014011921,50,200,105.5,1,20050,1,1,0,258500,1,4,2,20,4,75.0,2,26,4,6,65,1,10,2,37100,32.8
2023,202301,1401192,2023000716368,6,38.0,2023014011921,50,200,105.5,1,20050,1,1,0,258500,1,4,2,20,5,35.0,1,13,6,2,25,0,0,0,9999999,0.0
2023,202301,1401192,2023000716368,6,38.0,2023014011921,50,200,105.5,1,20050,1,1,0,258500,1,4,2,20,6,88.0,1,27,2,6,65,1,10,2,65000,32.8
2023,202301,1401193,2023000717034,4,26.0,2023014011931,50,400,122.6,1,40050,1,3,0,83000,3,4,1,10,1,26.0,2,45,1,8,81,1,10,2,50000,50.0
2023,202301,1401193,2023000717034,4,26.0,2023014011931,50,400,122.6,1,40050,1,3,0,83000,3,4,1,10,2,13.0,1,45,1,4,40,1,10,2,33000,32.1
2023,202301,1401193,2023000717034,4,26.0,2023014011931,50,400,122.6,1,40050,1,3,0,83000,3,4,1,10,3,10.0,1,14,6,2,26,0,0,0,9999999,0.0
2023,202301,1401193,2023000717034,4,26.0,2023014011931,50,400,122.6,1,40050,1,3,0,83000,3,4,1,10,4,10.0,2,12,6,2,23,0,0,0,9999999,0.0
2023,202301,1401194,2023000717219,3,19.0,2023014011941,50,100,78.9,0,10050,1,3,0,129400,3,3,1,10,1,20.0,2,62,2,11,116,1,10,2,129400,50.3
2023,202301,1401194,2023000717219,3,19.0,2023014011941,50,100,78.9,0,10050,1,3,0,129400,3,3,1,10,2,20.0,1,16,6,5,50,3,30,1,0,0.0
2023,202301,1401194,2023000717219,3,19.0,2023014011941,50,100,78.9,0,10050,1,3,0,129400,3,3,1,10,3,22.0,1,16,6,5,50,3,30,1,0,0.0
2023,202301,1401195,2023000717327,3,208.0,2023014011951,50,100,78.9,0,10050,1,3,0,214000,3,5,1,10,1,209.0,1,55,1,11,114,1,10,2,140000,50.3
2023,202301,1401195,2023000717327,3,208.0,2023014011951,50,100,78.9,0,10050,1,3,0,214000,3,5,1,10,2,394.0,2,46,1,11,114,1,10,2,74000,59.6
2023,202301,1401195,2023000717327,3,208.0,2023014011951,50,100,78.9,0,10050,1,3,0,214000,3,5,1,10,3,301.0,2,6,6,1,12,0,0,0,9999999,0.0
2023,202301,1401196,2023000718289,3,38.0,2023014011961,50,400,122.6,1,40050,1,0,730,69000,5,3,1,10,1,38.0,1,45,4,8,81,1,10,2,69000,32.4
2023,202301,1401196,2023000718289,3,38.0,2023014011961,50,400,122.6,1,40050,1,0,730,69000,5,3,1,10,2,12.0,2,12,6,2,23,0,0,0,9999999,0.0
2023,202301,1401196,2023000718289,3,38.0,2023014011961,50,400,122.6,1,40050,1,0,730,69000,5,3,1,10,3,14.0,2,10,6,1,17,0,0,0,9999999,0.0
2023,202301,1401197,2023000718378,2,17.0,2023014011971,50,400,122.6,1,40050,1,3,0,46000,3,4,1,10,1,17.0,2,33,1,10,101,1,10,2,42000,36.3
2023,202301,1401197,2023000718378,2,17.0,2023014011971,50,400,122.6,1,40050,1,3,0,46000,3,4,1,10,2,35.0,1,34,1,11,114,2,20,2,4000,61.5
2023,202301,1401198,2023000718899,1,32.0,2023014011981,50,200,105.5,1,20050,1,3,0,4000,3,4,1,10,1,32.0,2,76,5,8,81,3,30,1,4000,0.0
2023,202301,1401199,2023000719109,4,195.0,2023014011991,50,400,122.6,1,40050,1,3,0,97480,3,4,1,10,1,195.0,2,37,6,11,114,1,10,2,67080,61.5
2023,202301,1401199,2023000719109,4,195.0,2023014011991,50,400,122.6,1,40050,1,3,0,97480,3,4,1,10,2,219.0,1,39,6,10,101,1,10,2,30400,50.3
2023,202301,1401199,2023000719109,4,195.0,2023014011991,50,400,122.6,1,40050,1,3,0,97480,3,4,1,10,3,218.0,2,4,6,0,2,0,0,0,9999999,0.0
2023,202301,1401199,2023000719109,4,195.0,2023014011991,50,400,122.6,1,40050,1,3,0,97480,3,4,1,10,4,217.0,2,0,6,0,1,0,0,0,9999999,0.0
2023,202301,1401200,2023000719229,2,37.0,2023014012001,50,400,122.6,1,40050,1,1,0,0,4,4,1,10,1,37.0,2,61,1,10,101,3,30,1,0,0.0
2023,202301,1401200,2023000719229,2,37.0,2023014012001,50,400,122.6,1,40050,1,1,0,0,4,4,1,10,2,45.0,1,62,1,10,101,3,30,1,0,50.3
2023,202301,1401201,2023000719670,2,143.0,2023014012011,50,100,78.9,0,10050,1,3,0,99800,3,4,1,10,1,143.0,2,57,1,6,63,1,10,2,51800,35.5
2023,202301,1401201,2023000719670,2,143.0,2023014012011,50,100,78.9,0,10050,1,3,0,99800,3,4,1,10,2,154.0,1,56,1,6,63,1,10,2,48000,28.4
2023,202301,1401202,2023000720011,2,373.0,2023014012021,50,100,78.9,0,10050,1,0,1300,140000,6,3,1,10,1,374.0,2,52,1,10,101,1,10,2,100000,61.5
2023,202301,1401202,2023000720011,2,373.0,2023014012021,50,100,78.9,0,10050,1,0,1300,140000,6,3,1,10,2,707.0,1,43,1,6,63,1,10,2,40000,19.9
2023,202301,1401203,2023000720087,4,102.0,2023014012031,50,100,78.9,0,10050,1,3,0,195000,3,4,1,10,1,102.0,2,42,1,11,114,1,10,2,70000,61.5
2023,202301,1401203,2023000720087,4,102.0,2023014012031,50,100,78.9,0,10050,1,3,0,195000,3,4,1,10,2,74.0,1,43,1,11,116,1,10,2,125000,78.3
2023,202301,1401203,2023000720087,4,102.0,2023014012031,50,100,78.9,0,10050,1,3,0,195000,3,4,1,10,3,86.0,2,13,6,2,23,0,0,0,9999999,0.0
2023,202301,1401203,2023000720087,4,102.0,2023014012031,50,100,78.9,0,10050,1,3,0,195000,3,4,1,10,4,86.0,2,9,6,1,16,0,0,0,9999999,0.0
2023,202301,1401204,2023000720115,2,76.0,2023014012041,50,400,122.6,1,40050,1,1,0,75500,3,4,1,10,1,77.0,2,36,1,11,114,1,10,2,58500,50.3
2023,202301,1401204,2023000720115,2,76.0,2023014012041,50,400,122.6,1,40050,1,1,0,75500,3,4,1,10,2,18.0,1,45,1,6,63,1,10,2,17000,22.5
2023,202301,1401205,2023000720319,2,150.0,2023014012051,50,400,122.6,1,40050,1,3,0,100050,3,4,1,10,1,150.0,2,40,1,11,114,1,10,2,58050,67.8
2023,202301,1401205,2023000720319,2,150.0,2023014012051,50,400,122.6,1,40050,1,3,0,100050,3,4,1,10,2,85.0,1,44,1,6,63,1,10,2,42000,53.2
2023,202301,1401206,2023000720376,1,68.0,2023014012061,50,400,122.6,1,40050,1,1,0,28800,3,4,1,10,1,69.0,1,68,4,6,63,3,30,1,28800,0.0
2023,202301,1401207,2023000720390,2,38.0,2023014012071,50,200,105.5,1,20050,1,3,0,95000,3,5,2,10,1,39.0,1,58,1,11,114,1,10,2,50000,59.6
2023,202301,1401207,2023000720390,2,38.0,2023014012071,50,200,105.5,1,20050,1,3,0,95000,3,5,2,10,2,45.0,2,57,1,10,101,1,10,2,45000,50.3
2023,202301,1401208,2023000720995,2,170.0,2023014012081,50,100,78.9,0,10050,1,1,0,55400,3,4,2,20,1,169.0,1,70,1,3,30,1,12,2,29400,40.7
2023,202301,1401208,2023000720995,2,170.0,2023014012081,50,100,78.9,0,10050,1,1,0,55400,3,4,2,20,2,138.0,2,67,1,6,63,3,30,1,26000,0.0
2023,202301,1401209,2023000721852,3,57.0,2023014012091,50,100,78.9,0,10050,1,3,0,147900,1,5,1,20,1,57.0,1,63,5,6,64,3,30,1,64500,16.1
2023,202301,1401209,2023000721852,3,57.0,2023014012091,50,100,78.9,0,10050,1,3,0,147900,1,5,1,20,2,15.0,2,46,4,6,63,1,10,2,81000,46.0
2023,202301,1401209,2023000721852,3,57.0,2023014012091,50,100,78.9,0,10050,1,3,0,147900,1,5,1,20,3,24.0,2,19,6,6,65,3,30,1,2400,30.9
2023,202301,1401210,2023000722425,3,34.0,2023014012101,50,400,122.6,1,40050,1,3,0,202180,3,5,1,10,1,33.0,2,59,1,11,114,1,10,2,151380,40.7
2023,202301,1401210,2023000722425,3,34.0,2023014012101,50,400,122.6,1,40050,1,3,0,202180,3,5,1,10,2,37.0,1,61,1,11,114,1,10,2,2800,40.7
2023,202301,1401210,2023000722425,3,34.0,2023014012101,50,400,122.6,1,40050,1,3,0,202180,3,5,1,10,3,44.0,2,26,6,10,101,1,10,2,48000,40.7
2023,202301,1401211,2023000723298,3,501.0,2023014012111,50,300,911.6,4,30050,1,0,1800,141000,7,3,1,10,1,500.0,1,39,4,10,101,1,10,2,141000,50.6
2023,202301,1401211,2023000723298,3,501.0,2023014012111,50,300,911.6,4,30050,1,0,1800,141000,7,3,1,10,2,321.0,2,40,4,6,63,3,30,1,0,17.5
2023,202301,1401211,2023000723298,3,501.0,2023014012111,50,300,911.6,4,30050,1,0,1800,141000,7,3,1,10,3,505.0,1,5,6,0,2,0,0,0,9999999,0.0
2023,202301,1401212,2023000723994,4,150.0,2023014012121,50,200,105.5,1,20050,1,3,0,50000,3,3,1,10,1,150.0,1,52,1,11,114,1,10,2,50000,39.9
2023,202301,1401212,2023000723994,4,150.0,2023014012121,50,200,105.5,1,20050,1,3,0,50000,3,3,1,10,2,145.0,2,40,1,10,101,3,30,1,0,0.0
2023,202301,1401212,2023000723994,4,150.0,2023014012121,50,200,105.5,1,20050,1,3,0,50000,3,3,1,10,3,113.0,2,8,6,1,16,0,0,0,9999999,0.0
2023,202301,1401212,2023000723994,4,150.0,2023014012121,50,200,105.5,1,20050,1,3,0,50000,3,3,1,10,4,105.0,1,6,6,1,14,0,0,0,9999999,0.0
2023,202301,1401213,2023000724140,2,166.0,2023014012131,50,400,122.6,1,40050,1,1,0,135000,3,4,1,10,1,165.0,1,60,1,6,64,1,10,2,70000,47.8
